"Source","Treatment","Block","NumAssign_InBlock","Row","PosInRow","Tag","ID","DateMortalityObservedPreTransplant","Length_cm_20220527","OrigPltSurvival_20220527","Replaced_YorN_20220531","Replacement","Length_cm_20220622","Survival_20220622","Notes.x","Phenology_20220715","Survival_20220715","Notes_20220715","Phenology_20220721","Survival_20220721","Notes_20220721","Phenology_20220726","Length_cm_20220726","Survival_20220726","Notes_20220726","Phenology_20220804","Survival_20220804","Notes_20220804","Phenology_20220817","Survival_20220817","Notes_20220817","Phenology_20220830","Survival_20220830","Phenology_20220909","Survival_20220909","Notes_20220909","Phenology_20220922","Survival_20220922","Notes_20220922","Harvest_20221014","Harvest_20221110","AGB_Coll_20221014","AGB_Coll_20221110","BagSize","AGB_MinusBag","InfBM_Wbag","InfBM_Wobag_g","TissueCollected","Notes.1","SentForSequencing_20230803","ExcludeBcNotReplaced","SOURCE_CODE","HexCode_Indv","Long","Lat","SdZone","Notes.y","Tmin_Class","AHM_class","seed_zone","New_label","PopAbbrev","SdZnCol","SdZnAbbrev","PopCol","PopOrder"
"ARFR-AZ930-422-NAVAJO-18","black",1,43,1,43,NA,43,NA,3.4,1,NA,NA,9.8,1,NA,2,1,NA,2,1,NA,2,42.9,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-AZ930-422-NAVAJO-18","black",1,44,1,44,NA,44,NA,7.1,1,NA,NA,15.3,1,NA,2,1,NA,2,1,NA,2,49.2,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-CO932-314-JEFFERSON-12","black",1,45,1,45,150,45,NA,3.7,1,NA,NA,9.8,1,NA,2,1,NA,2,1,NA,2,22,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-WY050-49-FREMONT-12","black",1,46,1,46,NA,46,NA,6,1,NA,NA,9.9,1,NA,2,1,NA,2,1,NA,2,18.1,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-WY040-71-10","black",1,47,1,47,NA,47,NA,4.4,1,NA,NA,7,1,NA,2,1,NA,2,1,NA,2,13.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-AZ930-423-NAVAJO-18","black",1,48,1,48,NA,48,NA,3.9,1,NA,NA,10.2,1,NA,2,1,NA,2,1,NA,2,44.4,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-WY040-71-10","black",1,49,1,49,NA,49,NA,5.5,1,NA,NA,7.5,1,NA,2,1,NA,2,1,NA,2,13.3,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-CO932-294-11","black",1,50,1,50,151,50,NA,5.5,1,NA,NA,7,1,NA,2,1,NA,2,1,NA,2,21.6,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-294-11","#ABDDA4",-105.2030833,39.78458333,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.4","#698b69","semi-humid, warm","#ABDDA4","H"
"ARFR-WY040-71-10","black",1,51,1,51,NA,51,NA,3.5,1,NA,NA,8,1,NA,2,1,NA,2,1,NA,2,15.3,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-WY050-151-FREMONT-16","black",1,52,1,52,NA,52,NA,3.6,1,NA,NA,7.1,1,NA,2,1,NA,2,1,NA,2,15.8,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY050-151-FREMONT-16","black",1,53,1,53,NA,53,NA,5.7,1,NA,NA,7.3,1,NA,2,1,NA,2,1,NA,2,11.7,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY930-44-LASANIMAS-13","black",1,54,1,54,NA,54,NA,5.3,1,NA,NA,13.5,1,NA,2,1,NA,2,1,NA,2,36.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
"ARFR-WY050-151-FREMONT-16","black",1,55,1,55,152,55,NA,5.4,1,NA,NA,8.4,1,NA,2,1,NA,2,1,NA,2,13.6,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-AZ930-422-NAVAJO-18","black",1,56,2,1,141,56,NA,4.6,1,NA,NA,19.8,1,NA,2,1,NA,2,1,NA,2,51,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-CO932-294-11","black",1,57,2,2,NA,57,NA,4.5,1,NA,NA,10.7,1,NA,2,1,NA,2,1,NA,2,25.2,1,NA,2,1,NA,2,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-CO932-294-11","#ABDDA4",-105.2030833,39.78458333,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.4","#698b69","semi-humid, warm","#ABDDA4","H"
"ARFR-NM930N-66-11","black",1,58,2,3,NA,58,NA,7.5,1,NA,NA,16.6,1,NA,2,1,NA,2,1,NA,2,44.9,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-NM930N-66-11","black",1,59,2,4,NA,59,NA,7.9,1,NA,NA,15.7,1,NA,2,1,NA,2,1,NA,2,39.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-NM930N-66-11","black",1,60,2,5,142,60,NA,5.4,1,NA,NA,10,1,NA,2,1,NA,2,1,NA,2,41.3,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-NM930N-66-11","#F46D43",-107.2045028,36.76818611,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","NM.1","#66e566","semi-humid, cool","#F46D43","C"
"ARFR-WY050-151-FREMONT-16","black",1,61,2,6,NA,61,NA,6,1,NA,NA,11.2,1,NA,2,1,NA,2,1,NA,2,24,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY930-44-LASANIMAS-13","black",1,62,2,7,NA,62,NA,4.8,1,NA,NA,10.9,1,NA,2,1,NA,2,1,NA,2,16.5,1,NA,2,1,NA,2,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
"ARFR-CO932-294-11","black",1,63,2,8,NA,63,NA,5.5,1,NA,NA,12.1,1,NA,2,1,NA,2,1,NA,2,29,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-294-11","#ABDDA4",-105.2030833,39.78458333,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.4","#698b69","semi-humid, warm","#ABDDA4","H"
"ARFR-WY040-71-10","black",1,64,2,9,NA,64,NA,4.6,1,NA,NA,8.1,1,NA,2,1,NA,2,1,NA,2,14.1,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-WY040-71-10","#66C2A5",-109.2433156,41.13271889,"5 - 10 Deg. F. / 3 - 6","","5 - 10 Deg. F.","6-Mar","5 - 10 Deg. F. / 3 - 6","5 - 10 / semi-humid","WY.1","#a5c2f1","semi-humid, cold","#66C2A5","I"
"ARFR-AZ930-422-NAVAJO-18","black",1,65,2,10,143,65,NA,6.6,1,NA,NA,13.5,1,NA,2,1,NA,2,1,NA,2,54,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-422-NAVAJO-18","#D53E4F",-110.431,36.56805,"15 - 20 Deg. F. / 6 - 12","Lats corrected 20230127","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.2","#ee5c42","semi-arid, warm","#D53E4F","B"
"ARFR-WY050-49-FREMONT-12","black",1,66,2,11,NA,66,NA,3.7,1,NA,NA,5,1,NA,2,1,NA,2,1,NA,2,10.2,1,NA,2,1,NA,2,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-UT080-109-UINTAH-12","black",1,67,2,12,NA,67,NA,4.8,1,NA,NA,11.1,1,NA,2,1,NA,2,1,NA,2,32,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-UT080-109-UINTAH-12","#aabe7f",-109.1426444,39.70802222,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","UT.1","#66e566","semi-humid, cool","#aabe7f","G"
"ARFR-WY930-44-LASANIMAS-13","black",1,68,2,13,NA,68,NA,5,1,NA,NA,12.4,1,NA,2,1,NA,2,1,NA,2,39,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
"ARFR-AZ930-423-NAVAJO-18","black",1,69,2,14,NA,69,NA,2.7,1,NA,NA,12,1,NA,2,1,NA,2,1,NA,2,27.4,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-WY050-151-FREMONT-16","black",1,70,2,15,144,70,NA,4.4,1,NA,NA,9.6,1,NA,2,1,NA,2,1,NA,2,35.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-WY050-151-FREMONT-16","black",1,71,2,16,NA,71,NA,3,1,"N",NA,5.8,1,"dying? 5/27",2,1,NA,2,1,NA,2,7,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-CO932-314-JEFFERSON-12","black",1,72,2,17,NA,72,NA,5,1,NA,NA,12.7,1,NA,2,1,NA,2,1,NA,2,29,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-UT080-109-UINTAH-12","black",1,73,2,18,NA,73,NA,2.7,1,NA,NA,9.2,1,NA,2,1,NA,2,1,NA,2,45,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-UT080-109-UINTAH-12","#aabe7f",-109.1426444,39.70802222,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","UT.1","#66e566","semi-humid, cool","#aabe7f","G"
"ARFR-CO932-316-JEFFERSON-12","black",1,74,2,19,NA,74,NA,5.4,1,NA,NA,10.7,1,NA,2,1,NA,2,1,NA,2,37.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-CO932-316-JEFFERSON-12","black",1,75,2,20,145,75,NA,3.6,1,NA,NA,9,1,NA,2,1,NA,2,1,NA,2,34.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-UT080-109-UINTAH-12","black",1,76,2,21,NA,76,NA,3.9,1,NA,NA,10.6,1,NA,2,1,NA,2,1,NA,2,40.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,"Yes",NA,158.01,NA,"L",126.032,36.95,29.99,"Y",NA,"N",NA,"ARFR4-SOS-UT080-109-UINTAH-12","#aabe7f",-109.1426444,39.70802222,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","UT.1","#66e566","semi-humid, cool","#aabe7f","G"
"ARFR-WY050-49-FREMONT-12","black",1,77,2,22,NA,77,NA,1.9,1,NA,NA,4.1,1,NA,2,1,NA,2,1,NA,2,4.5,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-AZ930-423-NAVAJO-18","black",1,78,2,23,NA,78,NA,6,1,NA,NA,11,1,NA,2,1,NA,2,1,NA,2,44.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-AZ930-423-NAVAJO-18","#9E0142",-110.431,36.45877,"15 - 20 Deg. F. / 6 - 12","SdZones downloaded 20230823","15 - 20 Deg. F.","12-Jun","15 - 20 Deg. F. / 6 - 12","15 - 20 / semi-arid","AZ.1","#ee5c42","semi-arid, warm","#9E0142","A"
"ARFR-WY050-151-FREMONT-16","black",1,79,2,24,NA,79,NA,2.2,1,NA,NA,3.3,1,NA,2,1,NA,2,1,NA,2,30.6,1,NA,2,1,NA,2,1,NA,2,1,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-CO932-314-JEFFERSON-12","black",1,80,2,25,146,80,NA,4.3,1,NA,NA,10.1,1,NA,2,1,NA,2,1,NA,2,30.5,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-314-JEFFERSON-12","#FEE08B",-105.3553333,39.40902778,"10 - 15 Deg. F. / 3 - 6","","10 - 15 Deg. F.","6-Mar","10 - 15 Deg. F. / 3 - 6","10 - 15 / semi-humid","CO.2","#66e566","semi-humid, cool","#FEE08B","E"
"ARFR-WY050-49-FREMONT-12","black",1,81,2,26,NA,81,NA,4.6,1,NA,NA,5.9,1,"roots coming out of ground 6/22",NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-WY930-44-LASANIMAS-13","black",1,82,2,27,NA,82,NA,5.4,1,NA,NA,10,1,NA,2,1,NA,2,1,NA,2,20.7,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
"ARFR-WY050-49-FREMONT-12","black",1,83,2,28,NA,83,NA,5.7,1,NA,NA,8.7,1,NA,2,1,NA,2,1,NA,2,18.7,1,NA,2,1,NA,2,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-49-FREMONT-12","#5E4FA2",-109.34775,43.42663611,"5 - 10 Deg. F. / 6 - 12","","5 - 10 Deg. F.","12-Jun","5 - 10 Deg. F. / 6 - 12","5 - 10 / semi-arid","WY.3","#ffb90f","semi-arid, cold","#5E4FA2","K"
"ARFR-WY050-151-FREMONT-16","black",1,84,2,29,NA,84,NA,5.4,1,NA,NA,8.3,1,NA,2,1,NA,2,1,NA,2,24,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY050-151-FREMONT-16","#3288BD",-108.1704472,42.47886111,"10 - 15 Deg. F. / 6 - 12","","10 - 15 Deg. F.","12-Jun","10 - 15 Deg. F. / 6 - 12","10 - 15 / semi-arid","WY.2","#cd8500","semi-arid, cool","#3288BD","J"
"ARFR-CO932-316-JEFFERSON-12","black",1,85,2,30,147,85,NA,6,1,NA,NA,11.6,1,NA,2,1,NA,2,1,NA,2,31.1,1,NA,2,1,NA,3,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-CO932-316-JEFFERSON-12","#FFFF85",-105.358,39.66325,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.3","#698b69","semi-humid, warm","#FFFF85","F"
"ARFR-WY930-44-LASANIMAS-13","black",1,86,2,31,NA,86,NA,6.9,1,NA,NA,10.1,1,NA,2,1,NA,2,1,NA,2,17.8,1,NA,2,1,NA,2,1,NA,3,1,3,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,"N",NA,"ARFR4-SOS-WY930-44-LASANIMAS-13","#FDAE61",-104.6423889,37.16547222,"15 - 20 Deg. F. / 3 - 6","","15 - 20 Deg. F.","6-Mar","15 - 20 Deg. F. / 3 - 6","15 - 20 / semi-humid","CO.1","#698b69","semi-humid, warm","#FDAE61","D"
